          53          38  0            0
          54          38  0            0
          36          39  0            0
          37          39  0            0
          38          39  0            0
          39          39  0            0
          40          39  0            1
          41          39  0            1
          42          39  0            1
          43          39  0            1
          44          39  0            1
          45          39  0            1
          46          39  0            1
          47          39  0            1
          48          39  0            0
          49          39  0            0
          50          39  0            0
          51          39  0            0
          52          39  0            0
          53          39  0            0
          54          39  0            0
          36          40  0            0
          37          40  0            0
          38          40  0            0
          39          40  0            0
          40          40  0            0
          41          40  0            1
          42          40  0            1
          43          40  0            1
          44          40  0            1
          45          40  0            1
          46          40  0            1
          47          40  0            1
          48          40  0            0
          49          40  0            0
          50          40  0            0
          51          40  0            0
          52          40  0            0
          53          40  0            0
          54          40  0            0
          36          41  0            0
          37          41  0            0
          38          41  0            0
          39          41  0            0
          40          41  0            0
          41          41  0            0
          42          41  0            1
          43          41  0            1
          44          41  0            1
          45          41  0            1
          46          41  0            1
          47          41  0            1
          48          41  0            0
          49          41  0            0
          50          41  0            0
          51          41  0            0
          52          41  0            0
          53          41  0            0
          54          41  0            0
          36          42  0            0
          37          42  0            0
          38          42  0            0
          39          42  0            0
          40          42  0            0
          41          42  0            0
          42          42  0            0
          43          42  0            1
          44          42  0            1
          45          42  0            1
          46          42  0            1
          47          42  0            1
          48          42  0            1
          49          42  0            0
          50          42  0            0
          51          42  0            0
          52          42  0            0
          53          42  0            0
          54          42  0            0
          36          43  0            0
          37          43  0            0
          38          43  0            0
          39          43  0            0
          40          43  0            0
          41          43  0            0
          42          43  0            0
          43          43  0            1
          44          43  0            1
          45          43  0            1
          46          43  0            1
          47          43  0            1
          48          43  0            1
          49          43  0            1
          50          43  0            0
          51          43  0            0
          52          43  0            0
          53          43  0            0
          54          43  0            0
          36          44  0            0
          37          44  0            0
          38          44  0            0
          39          44  0            0
          40          44  0            0
          41          44  0            0
          42          44  0            0
          43          44  0            0
          44          44  0            1
          45          44  0            1
          46          44  0            1
          47          44  0            1
          48          44  0            1
          49          44  0            1
          50          44  0            0
          51          44  0            0
          52          44  0            0
          53          44  0            0
          54          44  0            0
          36          45  0            0
          37          45  0            0
          38          45  0            0
          39          45  0            0
          40          45  0            0
          41          45  0            0
          42          45  0            0
          43          45  0            0
          44          45  0            1
          45          45  0            1
          46          45  0            1
          47          45  0            1
          48          45  0            1
          49          45  0            1
          50          45  0            1
          51          45  0            0
          52          45  0            0
          53          45  0            0
          54          45  0            0
          36          46  0            0
          37          46  0            0
          38          46  0            0
          39          46  0            0
          40          46  0            0
          41          46  0            0
          42          46  0            0
          43          46  0            0
          44          46  0            0
          45          46  0            1
          46          46  0            1
          47          46  0            1
          48          46  0            1
          49          46  0            1
          50          46  0            1
          51          46  0            0
          52          46  0            0
          53          46  0            0
          54          46  0            0
          36          47  0            0
          37          47  0            0
          38          47  0            0
          39          47  0            0
          40          47  0            0
          41          47  0            0
          42          47  0            0
          43          47  0            0
          44          47  0            0
          45          47  0            1
          46          47  0            1
          47          47  0            1
          48          47  0            1
          49          47  0            1
          50          47  0            1
          51          47  0            0
          52          47  0            0
          53          47  0            0
          54          47  0            0
          36          48  0            0
          37          48  0            0
          38          48  0            0
          39          48  0            0
          40          48  0            0
          41          48  0            0
          42          48  0            0
          43          48  0            0
          44          48  0            0
          45          48  0            0
          46          48  0            1
          47          48  0            1
          48          48  0            1
          49          48  0            1
          50          48  0            1
          51          48  0            1
          52          48  0            0
          53          48  0            0
          54          48  0            0
          36          49  0            0
          37          49  0            0
          38          49  0            0
          39          49  0            0
          40          49  0            0
          41          49  0            0
          42          49  0            0
          43          49  0            0
          44          49  0            0
          45          49  0            0
          46          49  0            1
          47          49  0            1
          48          49  0            1
          49          49  0            1
          50          49  0            1
          51          49  0            1
          52          49  0            1
          53          49  0            0
          54          49  0            0
          36          50  0            0
          37          50  0            0
          38          50  0            0
          39          50  0            0
          40          50  0            0
          41          50  0            0
          42          50  0            0
          43          50  0            0
          44          50  0            0
          45          50  0            0
          46          50  0            0
          47          50  0            1
          48          50  0            1
          49          50  0            1
          50          50  0            1
          51          50  0            1
          52          50  0            1
          53          50  0            1
          54          50  0            0
          36          51  0            0
          37          51  0            0
          38          51  0            0
          39          51  0            0
          40          51  0            0
          41          51  0            0
          42          51  0            0
          43          51  0            0
          44          51  0            0
          45          51  0            0
          46          51  0            0
          47          51  0            0
          48          51  0            1
          49          51  0            1
          50          51  0            1
          51          51  0            1
          52          51  0            1
          53          51  0            1
          54          51  0            1
          36          52  0            0
          37          52  0            0
          38          52  0            0
          39          52  0            0
          40          52  0            0
          41          52  0            0
          42          52  0            0
          43          52  0            0
          44          52  0            0
          45          52  0            0
          46          52  0            0
          47          52  0            0
          48          52  0            1
          49          52  0            1
          50          52  0            1
          51          52  0            1
          52          52  0            1
          53          52  0            1
          54          52  0            1
          36          53  0            0
          37          53  0            0
          38          53  0            0
          39          53  0            0
          40          53  0            0
          41          53  0            0
          42          53  0            0
          43          53  0            0
          44          53  0            0
          45          53  0            0
          46          53  0            0
          47          53  0            0
          48          53  0            1
          49          53  0            1
          50          53  0            1
          51          53  0            1
          52          53  0            1
          53          53  0            1
          54          53  0            1
          76          81  0            0
          77          81  0            0
          78          81  0            0
          79          81  0            0
          80          81  0            0
          81          81  0            0
          82          81  0            0
          83          81  0            0
          84          81  0            0
          85          81  0            0
          86          81  0            0
          87          81  0            0
          88          81  0            0
          89          81  0            0
          90          81  0            0
          91          81  0            0
          92          81  0            0
          93          81  0            0
          94          81  0            0
          76          82  0            0
          77          82  0            0
          78          82  0            0
          79          82  0            0
          80          82  0            0
          81          82  0            0
          82          82  0            0
          83          82  0            0
          84          82  0            0
          85          82  0            0
          86          82  0            0
          87          82  0            0
          88          82  0            0
          89          82  0            0
          90          82  0            0
          91          82  0            0
          92          82  0            0
          93          82  0            0
          94          82  0            0
          76          83  0            0
          77          83  0            0
          78          83  0            0
          79          83  0            0
          80          83  0            0
          81          83  0            0
          82          83  0            0
          83          83  0            0
          84          83  0            0
          85          83  0            0
          86          83  0            0
          87          83  0            0
          88          83  0            0
          89          83  0            0
          90          83  0            0
          91          83  0            0
          92          83  0            0
          93          83  0            0
          94          83  0            0
          76          84  0            0
          77          84  0            0
          78          84  0            0
          79          84  0            0
          80          84  0            0
          81          84  0            0
          82          84  0            0
          83          84  0            0
          84          84  0            0
          85          84  0            0
          86          84  0            0
          87          84  0            0
          88          84  0            0
          89          84  0            0
          90          84  0            0
          91          84  0            0
          92          84  0            0
          93          84  0            0
          94          84  0            0
          76          85  0            0
          77          85  0            0
          78          85  0            0
          79          85  0            0
          80          85  0            0
          81          85  0            0
          82          85  0            0
          83          85  0            0
          84          85  0            0
          85          85  0            0
          86          85  0            0
          87          85  0            0
          88          85  0            0
          89          85  0            0
          90          85  0            0
          91          85  0            0
          92          85  0            0
          93          85  0            0
          94          85  0            0
          76          86  0            0
          77          86  0            0
          78          86  0            0
          79          86  0            0
          80          86  0            0
          81          86  0            0
          82          86  0            0
          83          86  0            0
          84          86  0            0
          85          86  0            0
          86          86  0            0
          87          86  0            0
          88          86  0            0
          89          86  0            0
          90          86  0            0
          91          86  0            0
          92          86  0            0
          93          86  0            1
          94          86  0            1
          76          87  0            0
          77          87  0            0
          78          87  0            0
          79          87  0            0
          80          87  0            0
          81          87  0            0
          82          87  0            0
          83          87  0            0
          84          87  0            0
          85          87  0            0
          86          87  0            0
          87          87  0            0
          88          87  0            0
          89          87  0            0
          90          87  0            1
          91          87  0            1
          92          87  0            1
          93          87  0            1
          94          87  0            1
          76          88  0            0
          77          88  0            0
          78          88  0            0
          79          88  0            0
          80          88  0            0
          81          88  0            0
          82          88  0            0
          83          88  0            0
          84          88  0            0
          85          88  0            0
          86          88  0            0
          87          88  0            0
          88          88  0            1
          89          88  0            1
          90          88  0            1
          91          88  0            1
          92          88  0            1
          93          88  0            1
          94          88  0            1
          76          89  0            0
          77          89  0            0
          78          89  0            0
          79          89  0            0
          80          89  0            0
          81          89  0            0
          82          89  0            0
          83          89  0            0
          84          89  0            0
          85          89  0            0
          86          89  0            0
          87          89  0            0
          88          89  0            1
          89          89  0            1
          90          89  0            1
          91          89  0            1
          92          89  0            1
          93          89  0            1
          94          89  0            1
          76          90  0            0
          77          90  0            0
          78          90  0            0
          79          90  0            0
          80          90  0            0
          81          90  0            0
          82          90  0            0
          83          90  0            0
          84          90  0            0
          85          90  0            0
          86          90  0            0
          87          90  0            1
          88          90  0            1
          89          90  0            1
          90          90  0            1
          91          90  0            1
          92          90  0            1
          93          90  0            1
          94          90  0            1
          76          91  0            0
          77          91  0            0
          78          91  0            0
          79          91  0            0
          80          91  0            0
          81          91  0            0
          82          91  0            0
          83          91  0            0
          84          91  0            1
          85          91  0            1
          86          91  0            1
          87          91  0            1
          88          91  0            1
          89          91  0            1
          90          91  0            1
          91          91  0            1
          92          91  0            1
          93          91  0            1
          94          91  0            1
          76          92  0            0
          77          92  0            0
          78          92  0            1
          79          92  0            1
          80          92  0            1
          81          92  0            1
          82          92  0            1
          83          92  0            1
          84          92  0            1
          85          92  0            1
          86          92  0            1
          87          92  0            1
          88          92  0            1
          89          92  0            1
          90          92  0            1
          91          92  0            1
          92          92  0            1
          93          92  0            1
          94          92  0            1
          76          93  0            1
          77          93  0            1
          78          93  0            1
          79          93  0            1
          80          93  0            1
          81          93  0            1
          82          93  0            1
          83          93  0            1
          84          93  0            1
          85          93  0            1
          86          93  0            1
          87          93  0            1
          88          93  0            1
          89          93  0            1
          90          93  0            1
          91          93  0            1
          92          93  0            1
          93          93  0            1
          94          93  0            1
          76          94  0            1
          77          94  0            1
          78          94  0            1
          79          94  0            1
          80          94  0            1
          81          94  0            1
          82          94  0            1
          83          94  0            1
          84          94  0            1
          85          94  0            1
          86          94  0            1
          87          94  0            1
          88          94  0            1
          89          94  0            1
          90          94  0            1
          91          94  0            1
          92          94  0            1
          93          94  0            0
          94          94  0            0
          76          95  0            1
          77          95  0            1
          78          95  0            1
          79          95  0            1
          80          95  0            1
          81          95  0            1
          82          95  0            1
          83          95  0            1
          84          95  0            1
          85          95  0            1
          86          95  0            1
          87          95  0            1
          88          95  0            1
          89          95  0            1
          90          95  0            1
          91          95  0            1
          92          95  0            0
          93          95  0            0
          94          95  0            0
          76          96  0            1
          77          96  0            1
          78          96  0            1
          79          96  0            1
          80          96  0            1
          81          96  0            1
          82          96  0            1
          83          96  0            1
          84          96  0            1
          85          96  0            1
          86          96  0            1
          87          96  0            1
          88          96  0            1
          89          96  0            1
          90          96  0            0
          91          96  0            0
          92          96  0            0
          93          96  0            0
          94          96  0            0
          76          97  0            1
          77          97  0            1
          78          97  0            1
          79          97  0            1
          80          97  0            1
          81          97  0            1
          82          97  0            1
          83          97  0            1
          84          97  0            1
          85          97  0            1
          86          97  0            1
          87          97  0            1
          88          97  0            1
          89          97  0            0
          90          97  0            0
          91          97  0            0
          92          97  0            0
          93          97  0            0
          94          97  0            0
          76          98  0            1
          77          98  0            1
          78          98  0            1
          79          98  0            1
          80          98  0            1
          81          98  0            1
          82          98  0            1
          83          98  0            1
          84          98  0            1
          85          98  0            1
          86          98  0            1
          87          98  0            1
          88          98  0            1
          89          98  0            1
          90          98  0            0
          91          98  0            0
          92          98  0            0
          93          98  0            0
          94          98  0            0
          76          99  0            1
          77          99  0            1
          78          99  0            1
          79          99  0            1
          80          99  0            1
          81          99  0            1
          82          99  0            1
          83          99  0            1
          84          99  0            1
          85          99  0            1
          86          99  0            1
          87          99  0            1
          88          99  0            1
          89          99  0            1
          90          99  0            1
          91          99  0            0
          92          99  0            0
          93          99  0            0
          94          99  0            0
